t,starx,stary,starz,starvx,starvy,starvz,star_sx, star_sy, star_sz, a1,i1,e1,s1x,s1y,s1z,mag1,pom1,Om1,f1,p1x,p1y,p1z,p1vx,p1vy,p1vz,a2,i2,e2,s2x,s2y,s2z,mag2,pom2,Om2,f2,p2x,p2y,p2z,p2vx,p2vy,p2vz
2080.000000,-0.000005,-0.000002,0.000000,0.000014,-0.000056,-0.000000,0.000000,-0.000000,18.250000,0.172987,0.008726,0.009519,-1.0227262208,-1.2707760531,72.9016444563,72.9198916972,0.539350,-0.867600,5.477138,0.165756,-0.045292,0.000848,0.621887,2.338977,0.017338,0.232842,0.007521,0.010611,1.3475016092,6.1920179471,121.4613181212,121.6265129261,0.541693,2.273916,0.286337,0.155864,0.169758,-0.001720,-1.537932,1.420488,0.001915
2120.000000,-0.000003,-0.000002,0.000000,0.000006,-0.000036,-0.000000,0.000000,-0.000000,18.250000,0.172989,0.008723,0.009865,-1.2114720084,-1.1324179908,72.8994910812,72.9183504670,0.511997,-1.005219,5.034097,0.127670,-0.115902,0.000399,1.604429,1.800911,0.020235,0.232825,0.007519,0.010284,2.2175049914,6.0284505749,121.4560050018,121.6257402679,0.592030,2.136292,0.678829,0.068230,0.220636,-0.001322,-1.991907,0.630037,0.010107
2160.000000,-0.000000,-0.000001,0.000000,-0.000002,-0.000010,-0.000001,0.000000,-0.000000,18.250000,0.172991,0.008724,0.010039,-1.3819741196,-0.9636579644,72.8973427212,72.9168092071,0.565234,-1.142677,4.556517,0.068955,-0.158931,-0.000028,2.192754,0.977358,0.020944,0.232811,0.007520,0.010058,3.0689512451,5.7411620524,121.4506209994,121.6249676037,0.561181,1.998853,1.180619,-0.039465,0.228516,-0.000443,-2.053454,-0.335040,0.015095
2200.000000,0.000002,-0.000000,-0.000000,-0.000011,0.000018,-0.000001,0.000000,-0.000000,18.250000,0.172988,0.008726,0.009574,-1.5288558071,-0.7668745937,72.8952042214,72.9152679156,0.565916,-1.280574,4.177857,0.005458,-0.173734,-0.000388,2.390821,0.094871,0.020227,0.232813,0.007522,0.010507,3.8836973446,5.3320759990,121.4451755088,121.6241949362,0.581396,1.860981,1.657615,-0.144359,0.182889,0.000647,-1.638794,-1.265946,0.014535
2240.000000,0.000004,0.000001,-0.000000,-0.000022,0.000039,-0.000000,0.000000,-0.000000,18.250000,0.172984,0.008724,0.009874,-1.6470622107,-0.5454799468,72.8930803575,72.9137265973,0.532729,-1.418361,3.874744,-0.052304,-0.166206,-0.000671,2.281409,-0.701379,0.018743,0.232824,0.007519,0.010193,4.6439042044,4.8055284165,121.4396883012,121.6234222686,0.633974,1.723207,2.125956,-0.217206,0.087180,0.001515,-0.784468,-1.906389,0.008006
2280.000000,0.000005,0.000003,-0.000000,-0.000035,0.000050,-0.000000,0.000000,-0.000000,18.250000,0.172983,0.008724,0.010117,-1.7320705486,-0.3038696618,72.8909757966,72.9121852487,0.581815,-1.555792,3.533634,-0.098135,-0.144400,-0.000875,1.975184,-1.331229,0.017055,0.232832,0.007519,0.009947,5.3325974060,4.1685146869,121.4341623523,121.6226496011,0.602050,1.585769,2.702890,-0.231785,-0.038201,0.001747,0.325324,-2.027915,-0.002218
2320.000000,0.000005,0.000004,-0.000000,-0.000044,0.000050,-0.000000,0.000000,-0.000001,18.250000,0.173004,0.008724,0.009693,-1.7800891928,-0.0473314207,72.8888951208,72.9106438713,0.571282,-1.693411,3.293643,-0.130918,-0.115602,-0.001010,1.578686,-1.782639,0.015573,0.232808,0.007521,0.010444,5.9338434291,3.4309203521,121.4285766863,121.6218769316,0.635444,1.448129,3.242096,-0.174340,-0.157902,0.001156,1.378419,-1.518769,-0.011687
2360.000000,0.000003,0.000005,0.000000,-0.000048,0.000038,0.000000,0.000000,-0.000001,18.250000,0.172980,0.008725,0.010227,-1.7882438665,0.2180885838,72.8868427323,72.9091024649,0.580089,-1.830503,3.075680,-0.152142,-0.085939,-0.001090,1.168997,-2.072988,0.014504,0.232827,0.007521,0.009847,6.4327102683,2.6052774073,121.4229211026,121.6211042576,0.653633,1.311013,3.826278,-0.054045,-0.228279,-0.000048,2.004292,-0.461240,-0.015460
2400.000000,0.000001,0.000004,0.000000,-0.000040,0.000021,-0.000000,0.000000,-0.000001,18.250000,0.172978,0.008726,0.009918,-1.7547344075,0.4857632945,72.8848228124,72.9075610291,0.619873,-1.968422,2.868164,-0.164248,-0.059294,-0.001121,0.802517,-2.242205,0.014034,0.232816,0.007522,0.010148,6.8156082678,1.7060398978,121.4172226850,121.6203315763,0.627299,1.173083,4.487816,0.091441,-0.214647,-0.001259,1.894376,0.829382,-0.010721
2440.000000,-0.000001,0.000002,0.000000,-0.000022,0.000007,-0.000000,0.000000,-0.000001,18.250000,0.172980,0.008724,0.009873,-1.6789546789,0.7486901976,72.8828392896,72.9060195646,0.581660,-2.106155,2.778108,-0.170432,-0.037786,-0.001111,0.507333,-2.327635,0.014166,0.232801,0.007520,0.010267,7.0712648033,0.7491477821,121.4115031403,121.6195588839,0.685210,1.035360,5.102923,0.204027,-0.110151,-0.001742,0.971199,1.840330,0.000779
2480.000000,-0.000001,-0.000000,0.000000,0.000002,0.000005,-0.000000,0.000000,-0.000001,18.250000,0.172980,0.008724,0.010390,-1.5615698172,0.9997274309,72.8808957616,72.9044780671,0.608455,-2.243566,2.665949,-0.173034,-0.023120,-0.001055,0.304080,-2.362800,0.014921,0.232794,0.007521,0.009753,7.1914079936,-0.2475281196,121.4057310539,121.6187861797,0.686069,0.897973,5.813783,0.225365,0.049611,-0.001093,-0.458350,2.039865,0.012256
2520.000000,0.000001,-0.000003,0.000000,0.000023,0.000018,-0.000000,0.000000,-0.000001,18.250000,0.172976,0.008727,0.010065,-1.4045421681,1.2318396019,72.8789955231,72.9029365386,0.653103,-2.381289,2.576678,-0.173761,-0.015369,-0.000948,0.197045,-2.375904,0.016209,0.232800,0.007523,0.010082,7.1701487333,-1.2639602806,121.3998870325,121.6180134682,0.662538,0.760279,0.299836,0.131781,0.189179,0.000348,-1.713538,1.201147,0.015431
2560.000000,0.000003,-0.000003,-0.000000,0.000028,0.000040,-0.000000,0.000000,-0.000001,18.250000,0.172972,0.008726,0.010003,-1.2111085834,1.4383491725,72.8771415300,72.9013949793,0.617474,-2.519217,2.607505,-0.173845,-0.014536,-0.000781,0.186333,-2.376501,0.017797,0.232811,0.007521,0.010139,7.0034995960,-2.2794379801,121.3940212917,121.6172407575,0.721419,0.622370,1.012930,-0.037695,0.228446,0.001561,-2.058816,-0.321679,0.007061
2600.000000,0.000005,-0.000002,-0.000000,0.000014,0.000061,-0.000000,0.000000,-0.000001,18.250000,0.172972,0.008724,0.010473,-0.9857053277,1.6131825929,72.8753363671,72.8998533859,-5.637732,-2.656723,2.617602,-0.173244,-0.021151,-0.000541,0.276177,-2.366609,0.019390,0.232815,0.007520,0.009626,6.6908746302,-3.2737104209,121.3881391194,121.6164680547,0.712166,0.484863,1.813988,-0.190514,0.134701,0.001564,-1.209589,-1.677145,-0.006919
2640.000000,0.000006,0.000001,-0.000000,-0.000013,0.000065,-0.000000,0.000000,-0.000001,18.250000,0.172994,0.008726,0.010042,-0.7338423940,1.7510959699,72.8735822893,72.8983117598,-5.610034,-2.794111,2.668652,-0.171044,-0.034711,-0.000223,0.463085,-2.337362,0.020554,0.232791,0.007522,0.010127,6.2357953358,-4.2258100728,121.3821846232,121.6156953611,0.701912,0.347457,2.634871,-0.230380,-0.045549,0.000268,0.388426,-2.017223,-0.015263
2680.000000,0.000004,0.000004,0.000000,-0.000038,0.000050,-0.000000,0.000000,-0.000001,18.250000,0.172970,0.008724,0.010467,-0.4619343155,1.8478739113,72.8718812012,72.8967701006,-5.626450,-2.931304,2.804745,-0.165811,-0.054924,0.000167,0.740726,-2.262542,0.020654,0.232811,0.007520,0.009681,5.6440598860,-5.1141162268,121.3761913205,121.6149226709,0.749124,0.210243,3.421451,-0.121171,-0.201313,-0.001290,1.762067,-1.054054,-0.010518
2720.000000,0.000001,0.000005,0.000000,-0.000046,0.000022,-0.000000,0.000000,-0.000001,18.250000,0.172966,0.008726,0.010386,-0.1770919461,1.9004953872,72.8702345295,72.8952284080,-5.570028,-3.068985,2.909764,-0.154862,-0.080878,0.000606,1.096846,-2.112413,0.019079,0.232803,0.007522,0.009713,4.9236231031,-5.9188788732,121.3702034386,121.6141499757,0.703592,0.072559,4.333076,0.074438,-0.221434,-0.001702,1.951571,0.675761,0.004005
2760.000000,-0.000001,0.000003,-0.000000,-0.000033,-0.000002,-0.000000,-0.000000,-0.000001,18.250000,0.172967,0.008726,0.010097,0.1131147425,1.9072522299,72.8686431350,72.8936866838,0.690580,3.076237,3.133178,-0.135615,-0.110145,0.001036,1.500549,-1.847695,0.015233,0.232790,0.007522,0.010064,4.0867612441,-6.6222817270,121.3641516154,121.6133772660,0.746052,-0.065385,5.199382,0.218585,-0.076765,-0.000469,0.672639,1.970889,0.015123
2800.000000,-0.000001,0.000000,-0.000000,-0.000010,-0.000004,-0.000000,-0.000000,-0.000001,18.250000,0.172969,0.008723,0.010621,0.4009111750,1.8678226772,72.8671071235,72.8921449257,0.698547,2.938611,3.367703,-0.105223,-0.139524,0.001377,1.903445,-1.428240,0.008856,0.232779,0.007520,0.009558,3.1487819865,-7.2064623987,121.3580555805,121.6126045383,0.765852,-0.202983,6.132348,0.188326,0.133032,0.001265,-1.209679,1.707205,0.010740
2840.000000,0.000001,-0.000001,-0.000000,-0.000002,0.000013,0.000000,-0.000000,-0.000001,18.250000,0.172967,0.008724,0.010429,0.6785794783,1.7832895354,72.8656258699,72.8906031330,0.757613,2.801131,3.593777,-0.061662,-0.163328,0.001523,2.232385,-0.831099,0.000331,0.232777,0.007520,0.009740,2.1255894755,-7.6561490334,121.3519793262,121.6118318052,0.725038,-0.340444,0.875037,-0.006772,0.231205,0.001622,-2.085278,-0.045535,-0.005559
2880.000000,0.000003,0.000001,-0.000000,-0.000020,0.000027,0.000000,-0.000000,-0.000001,18.250000,0.172963,0.008726,0.010167,0.9387147530,1.6560978898,72.8641984290,72.8890613076,0.730954,2.663325,3.946171,-0.006135,-0.174059,0.001373,2.386780,-0.066586,-0.009069,0.232784,0.007522,0.009977,1.0367919026,-7.9601811905,121.3458292213,121.6110590836,0.775764,-0.478232,1.825767,-0.200134,0.119986,0.000108,-1.080264,-1.762913,-0.015512
2920.000000,0.000002,0.000004,0.000000,-0.000048,0.000015,0.000000,-0.000000,-0.000001,18.250000,0.172959,0.008725,0.010669,1.1744743217,1.4899539350,72.8628241194,72.8875194482,0.746634,2.525379,4.298832,0.056791,-0.164132,0.000882,2.254998,0.804999,-0.017102,0.232793,0.007520,0.009456,-0.0955007027,-8.1079574325,121.3396623459,121.6102863755,0.777487,-0.616158,2.836926,-0.209115,-0.106960,-0.001565,0.930128,-1.831299,-0.007197
2960.000000,-0.000002,0.000005,0.000000,-0.000057,-0.000023,0.000000,-0.000000,-0.000001,18.250000,0.172958,0.008723,0.010386,1.3798179809,1.2896755071,72.8615026129,72.8859775511,0.796676,2.387736,4.662770,0.117569,-0.126944,0.000105,1.746312,1.651301,-0.020928,0.232798,0.007519,0.009821,-1.2501083481,-8.0926643356,121.3335066178,121.6095136702,0.743941,-0.753801,3.907129,-0.014364,-0.233986,-0.001357,2.054928,-0.112087,0.009961
3000.000000,-0.000005,0.000003,0.000000,-0.000029,-0.000061,0.000000,-0.000000,-0.000001,18.250000,0.172975,0.008724,0.010352,1.5497286314,1.0610168228,72.8602329095,72.8844356167,0.765792,2.250378,5.152870,0.160874,-0.061388,-0.000755,0.839888,2.264392,-0.018116,0.232779,0.007521,0.009847,-2.4028777448,-7.9123965657,121.3272683031,121.6087409472,0.806195,-0.891181,4.924873,0.197754,-0.121824,0.000581,1.072352,1.778831,0.014682
3040.000000,-0.000005,-0.000002,-0.000000,0.000023,-0.000062,0.000000,-0.000000,-0.000001,18.250000,0.172964,0.008722,0.010532,1.6803778205,0.8104915397,72.8590119340,72.8828936456,0.820948,2.112953,5.602770,0.169839,0.024022,-0.001377,-0.355360,2.398111,-0.008138,0.232787,0.007519,0.009635,-3.5290821418,-7.5659113520,121.3210636856,121.6079681977,0.762384,-1.028617,6.099061,0.193081,0.126023,0.001732,-1.146659,1.750121,-0.000595
3080.000000,-0.000001,-0.000005,0.000000,0.000054,-0.000023,0.000000,-0.000000,-0.000001,18.250000,0.172953,0.008725,0.010162,1.7691949239,0.5451735421,72.8578352101,72.8813516366,0.808121,1.975434,6.167333,0.131788,0.109271,-0.001432,-1.552478,1.868011,0.006036,0.232791,0.007520,0.010071,-4.6062969796,-7.0574917383,121.3148128685,121.6071954402,0.802141,-1.166137,0.940508,-0.039573,0.227980,0.000401,-2.057093,-0.339942,-0.015227
3120.000000,0.000003,-0.000003,0.000000,0.000042,0.000020,-0.000000,-0.000000,-0.000001,18.250000,0.172953,0.008726,0.010622,1.8148553835,0.2724100873,72.8567000299,72.8798095947,0.815659,1.837497,0.471316,0.047971,0.164454,-0.000782,-2.326992,0.690931,0.017999,0.232780,0.007521,0.009567,-5.6093459158,-6.3950301182,121.3085358459,121.6064226959,0.823144,-1.304086,2.094193,-0.228012,0.052008,-0.001551,-0.475415,-2.007355,-0.007429
3160.000000,0.000003,0.000000,0.000000,0.000009,0.000030,-0.000000,-0.000000,-0.000001,18.250000,0.172954,0.008725,0.010354,1.8173068971,-0.0005308871,72.8556056391,72.8782675266,0.871619,1.699635,1.048508,-0.058882,0.161656,0.000328,-2.278420,-0.806988,0.020619,0.232768,0.007521,0.009805,-6.5167439222,-5.5876352413,121.3022855721,121.6056499672,0.782396,-1.441940,3.318532,-0.134906,-0.192431,-0.001192,1.682889,-1.175497,0.011415
3200.000000,0.000000,0.000002,-0.000000,-0.000006,0.000013,-0.000000,-0.000000,-0.000000,18.250000,0.172955,0.008723,0.010121,1.7778512634,-0.2667048856,72.8545484069,72.8767254354,0.839377,1.562135,1.749512,-0.147448,0.090955,0.001293,-1.280510,-2.030384,0.011017,0.232759,0.007520,0.010032,-7.3078261904,-4.6511077274,121.2959563998,121.6048772281,0.836253,-1.579416,4.481912,0.132820,-0.191761,0.001011,1.688539,1.194242,0.012619
3240.000000,-0.000001,-0.000001,-0.000000,0.000005,0.000006,0.000000,-0.000000,-0.000000,18.250000,0.172954,0.008725,0.010605,1.6990626538,-0.5195669036,72.8535214030,72.8751833239,0.864631,1.424587,2.427048,-0.172366,-0.026068,0.001455,0.340136,-2.361117,-0.005937,0.232755,0.007521,0.009556,-7.9625604684,-3.6009278680,121.2896911113,121.6041044562,0.831099,-1.716958,5.759900,0.219968,0.069934,0.001560,-0.642634,1.988802,-0.006960
3280.000000,0.000002,-0.000001,-0.000000,0.000004,0.000024,0.000001,-0.000000,-0.000000,18.250000,0.172951,0.008727,0.010172,1.5844704486,-0.7531460337,72.8525209237,72.8736411914,0.910739,1.286754,3.118104,-0.110333,-0.135461,0.000593,1.845072,-1.503646,-0.019134,0.232759,0.007523,0.010006,-8.4665213022,-2.4576119516,121.2833394670,121.6033316638,0.809240,-1.854773,0.814869,-0.012313,0.230819,-0.000575,-2.084878,-0.096137,-0.014853
3320.000000,0.000003,0.000002,0.000000,-0.000029,0.000027,0.000000,-0.000000,-0.000000,18.250000,0.172947,0.008726,0.010113,1.4383514158,-0.9624191928,72.8515457054,72.8720990308,0.873273,1.148861,3.933083,0.016342,-0.173396,-0.000750,2.375395,0.241314,-0.018048,0.232765,0.007521,0.009988,-8.8041651696,-1.2433865788,121.2770505616,121.6025588852,0.867710,-1.992654,2.081374,-0.229554,0.044746,-0.001713,-0.412414,-2.021133,0.003395
3360.000000,-0.000001,0.000005,0.000000,-0.000049,-0.000016,-0.000000,-0.000000,-0.000000,18.250000,0.172944,0.008724,0.010470,1.2657722493,-1.1434725853,72.8505891804,72.8705568311,0.915083,1.011297,4.719303,0.137772,-0.104471,-0.001503,1.433027,1.931487,-0.001653,0.232772,0.007520,0.009665,-8.9673199790,0.0185209565,121.2706939805,121.6017861264,0.836759,-2.130232,3.440510,-0.099024,-0.213025,0.000219,1.864689,-0.860292,0.015318
3400.000000,-0.000005,0.000001,-0.000000,-0.000010,-0.000060,-0.000000,-0.000000,-0.000000,18.250000,0.172942,0.008725,0.009960,1.0723894226,-1.2932939566,72.8496441867,72.8690145841,0.936498,0.873813,5.582346,0.166867,0.040074,-0.000892,-0.580722,2.352392,0.017060,0.232776,0.007520,0.010255,-8.9477601463,1.3011485589,121.2643849143,121.6010133505,0.845254,-2.267714,4.798392,0.186578,-0.138784,0.001746,1.221189,1.677195,-0.001054
3440.000000,-0.000003,-0.000005,-0.000000,0.000056,-0.000036,-0.000000,-0.000000,-0.000000,18.250000,0.172952,0.008727,0.010184,0.8638843381,-1.4098572305,72.8487098389,72.8674722956,0.910796,0.736063,0.261165,0.066502,0.157802,0.000631,-2.235210,0.948775,0.019234,0.232765,0.007522,0.009944,-8.7437488633,2.5799646260,121.2580271016,121.6002405352,-5.386894,-2.405490,6.176208,0.162319,0.163594,-0.000092,-1.487451,1.472762,-0.015723
3480.000000,0.000004,-0.000005,0.000000,0.000055,0.000039,-0.000000,-0.000000,-0.000000,18.250000,0.172963,0.008724,0.010072,0.6459360583,-1.4924803890,72.8477797967,72.8659299839,0.967320,0.598749,1.178721,-0.093721,0.144545,0.001502,-2.037516,-1.294436,0.000690,0.232750,0.007520,0.010096,-8.3555107715,3.8259262697,121.2517145226,121.5994677075,-5.428593,-2.542821,1.396363,-0.146102,0.180611,-0.001741,-1.627367,-1.289906,0.001115
3520.000000,0.000006,0.000002,-0.000000,-0.000016,0.000062,0.000000,-0.000000,-0.000000,18.250000,0.172943,0.008727,0.009963,0.4243093986,-1.5413963659,72.8468465221,72.8643876625,0.930654,0.461249,2.215105,-0.173958,-0.000726,0.000670,-0.009248,-2.390304,-0.018645,0.232767,0.007522,0.010173,-7.7884804533,5.0146273747,121.2453532639,121.5986949090,-5.364077,-2.680338,2.788621,-0.198318,-0.126038,0.000185,1.095011,-1.736528,0.015363
3560.000000,-0.000000,0.000005,-0.000000,-0.000058,0.000004,0.000000,-0.000000,-0.000000,18.250000,0.172937,0.008726,0.010232,0.2041594692,-1.5575759201,72.8459093274,72.8628453299,0.975328,0.323349,3.197444,-0.089766,-0.149870,-0.000991,2.042653,-1.221741,-0.015773,0.232765,0.007521,0.009838,-7.0511687107,6.1178752470,121.2390501635,121.5979221133,-5.394476,-2.818261,4.293035,0.105693,-0.208397,0.001739,1.832796,0.950419,-0.002398
3600.000000,-0.000004,0.000001,0.000000,-0.000017,-0.000047,0.000000,-0.000000,-0.000000,18.250000,0.172935,0.008724,0.009706,-0.0099057058,-1.5430985277,72.8449601474,72.8613029671,0.981049,0.185617,4.261356,0.087784,-0.149821,-0.001426,2.055463,1.228651,0.007226,0.232759,0.007519,0.010428,-6.1563333365,7.1135017426,121.2326868682,121.5971492778,-5.381156,-2.955995,5.817187,0.209006,0.097386,-0.000430,-0.892437,1.892230,-0.015223
3640.000000,-0.000001,-0.000003,0.000000,0.000032,-0.000023,-0.000000,-0.000000,-0.000000,18.250000,0.172936,0.008724,0.010039,-0.2136358326,-1.5005196975,72.8439943169,72.8597605518,0.955440,0.048120,5.417164,0.171114,0.015338,0.000062,-0.234427,2.409032,0.021090,0.232748,0.007519,0.010112,-5.1198753261,7.9764547049,121.2264072072,121.5963764155,-5.330487,-3.093509,1.068647,-0.100852,0.208476,-0.001602,-1.883113,-0.890526,0.006007
3680.000000,0.000002,-0.000001,-0.000000,0.000021,0.000017,-0.000000,0.000000,-0.000000,18.250000,0.172937,0.008725,0.009996,-0.4038239284,-1.4327663665,72.8430096115,72.8582180848,1.015741,-0.089529,0.264127,0.049128,0.164063,0.001464,-2.324167,0.702467,0.004291,0.232739,0.007520,0.010125,-3.9617712465,8.6888117304,121.2200467336,121.5956035834,0.915138,3.052040,2.685240,-0.210561,-0.104003,0.000921,0.901419,-1.845736,0.013219
3720.000000,0.000000,0.000002,-0.000000,-0.000006,0.000014,0.000000,0.000000,-0.000000,18.250000,0.172936,0.008726,0.009578,-0.5778288805,-1.3433887247,72.8419974973,72.8566755958,0.986108,-0.227458,1.519511,-0.139045,0.102657,0.000599,-1.447554,-1.921842,-0.019187,0.232733,0.007522,0.010510,-2.7035040745,9.2309957283,121.2137890337,121.5948307632,0.963156,2.914099,4.226989,0.107525,-0.207663,0.001339,1.822979,0.965553,-0.010168
3760.000000,-0.000001,-0.000000,0.000000,-0.000003,0.000003,0.000000,0.000000,-0.000000,18.250000,0.172936,0.008725,0.010091,-0.7337164993,-1.2356922517,72.8409578800,72.8551331076,0.989891,-0.365336,2.758059,-0.143433,-0.099469,-0.001258,1.350183,-1.962742,-0.011786,0.232728,0.007520,0.010001,-1.3711276531,9.5910140697,121.2074559344,121.5940578977,0.978727,2.776238,5.868954,0.194816,0.123360,-0.001390,-1.126257,1.762938,-0.009357
3800.000000,0.000001,-0.000000,0.000000,-0.000010,0.000009,-0.000000,0.000000,-0.000000,18.250000,0.172934,0.008723,0.009721,-0.8705050134,-1.1132481135,72.8398830529,72.8535906013,1.039365,-0.503002,3.982280,0.052975,-0.165786,-0.001044,2.270546,0.743706,0.015232,0.232728,0.007519,0.010381,0.0102673085,9.7568583886,121.2011987088,121.5932850099,0.953116,2.638566,1.315785,-0.149183,0.177797,-0.000630,-1.605583,-1.319946,0.014515
3840.000000,-0.000000,0.000002,-0.000000,-0.000019,-0.000015,-0.000000,0.000000,-0.000000,18.250000,0.172932,0.008724,0.009636,-0.9874996637,-0.9793252688,72.8387717477,72.8520480377,0.991006,-0.640509,5.367571,0.171415,0.012947,0.000984,-0.200578,2.410634,0.015816,0.232730,0.007519,0.010436,1.4101950252,9.7230588413,121.1949359088,121.5925121592,1.016094,2.501074,2.942989,-0.160824,-0.171489,0.001757,1.493711,-1.406665,0.001768
3880.000000,-0.000003,-0.000001,-0.000000,0.000019,-0.000029,0.000000,0.000000,-0.000000,18.250000,0.172929,0.008725,0.010044,-1.0849215090,-0.8368835857,72.8376187837,72.8505054127,1.030197,-0.778230,0.448788,0.015704,0.170635,0.001157,-2.415391,0.232928,-0.013348,0.232732,0.007521,0.010072,2.8019241847,9.4873091095,121.1886597661,121.5917393130,0.996885,2.363342,4.673371,0.190419,-0.133923,-0.000288,1.174965,1.706900,-0.015345
3920.000000,0.000001,-0.000004,0.000000,0.000038,0.000023,0.000000,0.000000,-0.000000,18.250000,0.172925,0.008726,0.009524,-1.1630626216,-0.6886848652,72.8364220408,72.8489627737,1.043183,-0.916149,1.866929,-0.168762,0.039778,-0.000957,-0.571420,-2.329142,-0.016331,0.232738,0.007521,0.010593,4.1540208821,9.0506760805,121.1824759862,121.5909664126,1.013321,2.225429,0.162398,0.088636,0.212556,-0.001502,-1.931860,0.809503,0.007820
3960.000000,0.000004,0.000002,-0.000000,-0.000028,0.000043,-0.000000,0.000000,-0.000000,18.250000,0.172923,0.008725,0.009839,-1.2228090125,-0.5368409772,72.8351780467,72.8474201410,1.009144,-1.054044,3.342168,-0.061671,-0.163327,-0.001172,2.229723,-0.836991,0.013306,0.232740,0.007520,0.010191,5.4388607174,8.4212528426,121.1762206617,121.5901935157,1.062152,2.087527,1.924057,-0.230717,0.036147,0.001374,-0.339256,-2.037632,0.009788
4000.000000,-0.000003,0.000005,-0.000000,-0.000046,-0.000035,-0.000000,0.000000,-0.000000,18.250000,0.172921,0.008724,0.009868,-1.2649689195,-0.3833212650,72.8338848509,72.8458774677,1.065940,-1.191699,4.775153,0.156178,-0.073925,0.001027,1.008022,2.185123,0.015225,0.232743,0.007519,0.010230,6.6282731425,7.6073479308,121.1700518680,121.5894206626,1.019529,1.949862,3.759689,0.015671,-0.234146,0.000542,2.050155,0.149483,-0.014737
4040.000000,-0.000004,-0.000004,0.000000,0.000044,-0.000045,0.000000,0.000000,-0.000000,18.250000,0.172921,0.008724,0.009536,-1.2905944158,-0.2293885996,72.8325397546,72.8443347157,1.036925,-1.329222,0.089603,0.073607,0.154648,0.000946,-2.191082,1.045266,-0.016378,0.232743,0.007519,0.010598,7.6948970855,6.6253830921,121.1639060342,121.5886477749,1.075660,1.812340,5.555320,0.217055,0.078688,-0.001726,-0.725797,1.959233,0.001776
4080.000000,0.000005,-0.000004,0.000000,0.000039,0.000053,-0.000000,0.000000,-0.000000,18.250000,0.172927,0.008726,0.010007,-1.3004787650,-0.0762646225,72.8311422096,72.8427919348,1.048607,-1.466873,1.685495,-0.158923,0.068601,-0.001317,-0.973846,-2.195904,-0.010440,0.232734,0.007521,0.010037,8.6166284671,5.4929157076,121.1577191159,121.5878748497,1.084429,1.674667,1.179124,-0.148048,0.178382,0.000968,-1.613439,-1.314146,0.013095
4120.000000,0.000003,0.000005,-0.000000,-0.000059,0.000029,-0.000000,0.000000,-0.000001,18.250000,0.172936,0.008726,0.009608,-1.2954647361,0.0753940796,72.8296894638,72.8412491693,1.074675,-1.604759,3.268478,-0.063003,-0.162812,-0.000501,2.222269,-0.856872,0.019635,0.232722,0.007522,0.010496,9.3701862362,4.2310643418,121.1516449349,121.5871019722,1.074694,1.536784,3.084287,-0.123592,-0.200055,0.000878,1.744373,-1.079182,-0.013390
